ref,loss
2.0732589960098267,-0.9939008951187134
0.6769309043884277,-1.6968889236450195
0.8445208072662354,-2.192922353744507
0.4804501533508301,-2.3565213680267334
0.9669911861419678,-1.5968523025512695
1.9552654027938843,-0.8397890329360962
1.519376277923584,-2.257540702819824
1.1050329208374023,-2.8823041915893555
1.1237677335739136,-1.9637442827224731
0.8854422569274902,-2.314378261566162
0.8978860378265381,-2.2647688388824463
0.5134856700897217,-1.8118209838867188
1.2152702808380127,-2.7877728939056396
0.9715282917022705,-3.0248470306396484
1.0776379108428955,-2.9497907161712646
1.6639925837516785,-0.9340298771858215
0.6636378765106201,-2.9888486862182617
0.28624677658081055,-2.0870275497436523
0.8795217275619507,-1.7097240686416626
1.1239521503448486,-2.245682954788208
0.19331884384155273,-2.4946365356445312
1.039738655090332,-2.806226968765259
1.0881690979003906,-1.8698146343231201
1.3344826698303223,-2.642237901687622
0.7943611145019531,-2.7854371070861816
0.6909713745117188,-3.2046825885772705
0.7763710021972656,-2.300811290740967
1.2873035669326782,-1.3086057901382446
0.568253755569458,-2.7722227573394775
1.1475589275360107,-2.7911322116851807
1.2250430583953857,-3.2898967266082764
0.7533180713653564,-2.604492425918579
0.6666417121887207,-2.257828950881958
0.4420289993286133,-2.015687942504883
0.8582041263580322,-2.53008770942688
1.350008487701416,-2.6636128425598145
1.110055923461914,-2.644171953201294
0.7303183078765869,-2.857888698577881
0.9315471649169922,-2.853541612625122
1.4955685138702393,-3.0896637439727783
1.1818740367889404,-2.556042432785034
0.778773307800293,-3.3742289543151855
1.157097339630127,-2.7579784393310547
0.8110301494598389,-3.77375864982605
1.0076298713684082,-2.4732666015625
0.13548564910888672,-2.5189528465270996
0.7617144584655762,-3.0884718894958496
1.0490667819976807,-2.88267183303833
0.3701910972595215,-2.9161455631256104
1.3698985576629639,-2.2730369567871094
1.0381245613098145,-3.4190917015075684
1.3876615762710571,-1.335025429725647
0.44089436531066895,-3.0151374340057373
0.6602888107299805,-2.0683040618896484
1.8823115825653076,-1.8130426406860352
-0.004371166229248047,-4.094020366668701
0.32027435302734375,-2.310096263885498
0.8293856382369995,-1.9108649492263794
1.4057384729385376,-1.7149404287338257
0.33430027961730957,-3.208935260772705
0.8927700519561768,-1.995621919631958
0.8737349510192871,-2.178288698196411
0.9623653888702393,-2.664290428161621
0.9895358085632324,-3.0222177505493164
0.3973320722579956,-1.9188791513442993
0.8160769939422607,-2.7912213802337646
1.025118350982666,-2.7075438499450684
0.7647995948791504,-2.7024755477905273
1.2527968883514404,-1.8684701919555664
1.723581314086914,-1.8815548419952393
1.8321075439453125,-2.730621337890625
0.9495285749435425,-1.8883365392684937
0.5042362213134766,-2.7021076679229736
1.6567862033843994,-1.8965234756469727
0.8917236328125,-2.627852201461792
0.9356825351715088,-2.290358066558838
1.2929248809814453,-1.9870936870574951
0.2849609851837158,-3.2447125911712646
1.9013105630874634,-1.7573429346084595
0.372267484664917,-2.974088668823242
1.7786998748779297,-3.8367056846618652
0.3074800968170166,-2.428781509399414
0.8751180171966553,-2.4476022720336914
0.7364864349365234,-2.3008618354797363
0.5907745361328125,-3.028648853302002
0.8282992839813232,-2.3419859409332275
1.2887294292449951,-2.826133966445923
0.6554486751556396,-2.886594295501709
0.8016068935394287,-3.0883584022521973
1.3962883949279785,-2.7830028533935547
0.9076006412506104,-2.911212921142578
0.3398001194000244,-2.794311046600342
1.0313031673431396,-2.6289939880371094
0.34622693061828613,-2.273841381072998
0.3813934326171875,-2.2009925842285156
0.5242562294006348,-2.9171929359436035
1.0933411121368408,-2.993234872817993
1.3520896434783936,-2.404327630996704
0.18253684043884277,-2.8967783451080322
0.450716495513916,-2.6474506855010986
0.7281414270401001,-1.9671052694320679
0.5912067890167236,-2.5191490650177
1.3582825660705566,-2.730757236480713
1.6531826257705688,-1.9781841039657593
1.530631422996521,-1.7711535692214966
1.334726095199585,-2.1647255420684814
1.755482792854309,-1.8380588293075562
0.2788658142089844,-3.1245622634887695
1.2547433376312256,-2.087839126586914
1.5298001766204834,-2.2993509769439697
0.8240756988525391,-2.6919782161712646
1.3136584758758545,-2.6132631301879883
0.39966702461242676,-3.599184036254883
1.1132161617279053,-3.8198082447052
0.67738938331604,-2.404747724533081
0.38265037536621094,-3.2809929847717285
0.12377119064331055,-3.2606091499328613
0.26770472526550293,-2.508375883102417
0.35587406158447266,-3.121474027633667
1.0549383163452148,-3.3864192962646484
1.1051623821258545,-2.415907144546509
1.0394752025604248,-2.655813694000244
1.0754852294921875,-3.0470895767211914
0.40134239196777344,-2.5469133853912354
0.6220569610595703,-2.65497088432312
1.1758489608764648,-2.028254985809326
0.6469337940216064,-2.7043685913085938
1.2342488765716553,-3.0926921367645264
0.5223349332809448,-1.7501150369644165
0.9493916034698486,-2.6794722080230713
1.2474088668823242,-2.099278211593628
0.9801602363586426,-2.4856841564178467
1.2387926578521729,-2.437913179397583
1.0713744163513184,-2.924917221069336
0.8710956573486328,-3.417259693145752
0.11002469062805176,-2.294300079345703
0.5151362419128418,-3.2189860343933105
0.9308476448059082,-3.095409870147705
0.751579761505127,-2.361279010772705
0.7802023887634277,-1.7884151935577393
0.660348653793335,-2.1081483364105225
1.0197408199310303,-2.78251314163208
0.5700716972351074,-3.0087852478027344
0.6760740280151367,-1.984257459640503
1.1282618045806885,-2.0803632736206055
0.43219447135925293,-2.8220741748809814
0.935330867767334,-2.189654588699341
0.3849904537200928,-2.7780232429504395
1.4750645160675049,-2.2308244705200195
1.238398790359497,-2.0611088275909424
0.008104801177978516,-2.6364293098449707
0.7242751121520996,-2.7015585899353027
1.5680458545684814,-2.468414068222046
0.9981105327606201,-2.3852105140686035
0.770301342010498,-2.2826333045959473
0.7181651592254639,-2.2960147857666016
1.1010668277740479,-3.36657977104187
0.8087594509124756,-2.796588897705078
1.0197359323501587,-1.8712166547775269
0.8078384399414062,-2.274261474609375
1.1907508373260498,-2.813295602798462
0.8466763496398926,-2.537001609802246
0.8178399801254272,-1.9680806398391724
0.8690414428710938,-2.0189085006713867
1.0165457725524902,-2.249593734741211
1.120572566986084,-2.9736289978027344
1.040874719619751,-2.9974024295806885
1.8751890659332275,-3.1569631099700928
0.4999375343322754,-3.2141661643981934
0.6432594060897827,-1.8853918313980103
1.532566785812378,-3.4418723583221436
1.988835334777832,-1.8573203086853027
1.6342146396636963,-2.6258161067962646
0.5638487339019775,-2.2106292247772217
0.7319521903991699,-2.659898042678833
1.0505480766296387,-3.002168655395508
1.3294347524642944,-1.5351091623306274
0.9469398260116577,-1.8386751413345337
1.0991058349609375,-1.8736798763275146
1.2669224739074707,-2.454864263534546
1.0638165473937988,-3.2500386238098145
3.169124126434326,-1.7764763832092285
0.710179328918457,-2.6510891914367676
1.5933387279510498,-2.30947208404541
0.6361281871795654,-2.239010810852051
2.0624788999557495,-1.5956171751022339
1.121460199356079,-2.9403021335601807
1.0968215465545654,-2.4741768836975098
0.9184424877166748,-3.196881055831909
1.0998413562774658,-1.8780128955841064
0.6696999073028564,-3.0640645027160645
1.7143926620483398,-1.7891454696655273
0.34528207778930664,-2.8126673698425293
0.6103165149688721,-2.715156078338623
0.8824450969696045,-2.1858980655670166
0.5347585678100586,-2.6806676387786865
2.344602108001709,-1.981595516204834
-0.000324249267578125,-2.133481740951538
2.338083326816559,-0.4530484080314636
0.7476608753204346,-2.547191619873047
0.763512134552002,-2.6024959087371826
0.5883550643920898,-2.456620693206787
0.8789527416229248,-2.7699484825134277
1.1549828052520752,-2.6020355224609375
0.4245244264602661,-1.9778934717178345
1.5074706077575684,-3.7485694885253906
0.512283444404602,-1.8837484121322632
0.6601256132125854,-1.3750478029251099
1.174926996231079,-2.7774763107299805
0.9012348651885986,-2.6174349784851074
0.8848204612731934,-2.842662811279297
0.3752007484436035,-2.6046314239501953
0.9834082126617432,-2.301570415496826
0.692328929901123,-2.436717987060547
1.330763816833496,-1.648935317993164
0.5517122745513916,-3.005603790283203
0.5805258750915527,-3.3191428184509277
0.8768408298492432,-2.963630199432373
1.2446860074996948,-1.9878348112106323
1.2000296115875244,-2.2207679748535156
0.5935003757476807,-3.3153767585754395
1.2807793617248535,-2.696335792541504
1.602778434753418,-3.623292922973633
0.6880412101745605,-3.213444709777832
0.6968944072723389,-2.129265785217285
0.513988733291626,-2.9255874156951904
0.6455951929092407,-1.9596036672592163
0.4399139881134033,-2.6295835971832275
0.3645751476287842,-2.349466323852539
0.13682770729064941,-2.387545347213745
0.8097004890441895,-3.218020439147949
0.4973416328430176,-2.465597152709961
1.7054123878479004,-1.825042486190796
0.9456329345703125,-3.649129867553711
0.6097357273101807,-1.8571150302886963
0.9596710205078125,-2.9371416568756104
0.9135241508483887,-1.8592274188995361
0.5642156600952148,-2.064575433731079
0.7496066093444824,-2.246819019317627
0.9234597682952881,-2.9942681789398193
0.9075384140014648,-2.4122276306152344
1.3622523546218872,-1.7704116106033325
0.9104359149932861,-2.7368173599243164
0.9653477668762207,-2.459662675857544
1.2960107326507568,-2.305982828140259
0.7870142459869385,-2.4828085899353027
0.687924861907959,-2.659681797027588
1.7638243436813354,-1.766743540763855
0.6438984870910645,-2.718219041824341
1.3319122791290283,-2.1314666271209717
0.19415593147277832,-3.256152629852295
0.32568812370300293,-2.5645344257354736
1.5458018779754639,-2.5487220287323
0.542576789855957,-2.0843422412872314
0.4701871871948242,-2.1172935962677
0.8896744251251221,-2.4657042026519775
1.2292346954345703,-2.9699959754943848
1.142244815826416,-1.712324857711792
0.8751134872436523,-3.9332218170166016
1.8760263919830322,-3.2620975971221924
0.8870909214019775,-3.1497085094451904
1.00897216796875,-2.914146900177002
1.2663698196411133,-1.4125139713287354
1.317171573638916,-2.291588544845581
1.29097580909729,-3.6490824222564697
1.07122802734375,-2.3020992279052734
1.0468108654022217,-3.2031848430633545
0.30551791191101074,-2.286344051361084
1.1590800285339355,-2.8485660552978516
0.8680169582366943,-2.315551996231079
1.2061257362365723,-2.9003329277038574
0.8286119699478149,-1.7290698289871216
1.009736180305481,-1.9237993955612183
0.38287878036499023,-2.554295778274536
1.3785781860351562,-2.567202091217041
1.7347080707550049,-2.3526947498321533
0.6927437782287598,-3.0720345973968506
0.3816981315612793,-2.7590813636779785
0.9016046524047852,-2.935786485671997
1.185767650604248,-3.922790050506592
1.244316577911377,-2.649594306945801
0.8863801956176758,-2.7448346614837646
1.1955125331878662,-1.928623914718628
0.7345044612884521,-2.833523988723755
0.9112989902496338,-2.286391258239746
1.3410131931304932,-2.1619832515716553
1.6626410484313965,-2.0095255374908447
0.7435858249664307,-2.323880910873413
0.003159761428833008,-2.858642816543579
1.2880477905273438,-3.248159408569336
0.3678627014160156,-3.405381202697754
0.9949331283569336,-3.1137189865112305
0.43630170822143555,-2.986514091491699
0.5536895990371704,-1.619083046913147
0.7080659866333008,-2.7869656085968018
1.1486222743988037,-2.594172477722168
0.993260383605957,-2.6303510665893555
0.3890300989151001,-1.8551613092422485
0.9226713180541992,-2.132134437561035
0.4588775634765625,-3.080540657043457
0.3925142288208008,-3.61928129196167
0.04778099060058594,-2.856421947479248
0.6382079124450684,-3.375027656555176
1.1734137535095215,-2.0796914100646973
0.5965192317962646,-3.5159800052642822
0.500093936920166,-3.385082960128784
1.1961333751678467,-2.533849000930786
1.4303981065750122,-1.860129952430725
1.2844254970550537,-2.315213680267334
0.600196361541748,-2.354069471359253
0.4674336910247803,-2.607839822769165
1.7514382600784302,-1.814759373664856
0.7405235767364502,-1.9033465385437012
0.9686405658721924,-1.7831840515136719
0.4568748474121094,-2.771589994430542
1.1888995170593262,-1.7605154514312744
0.5662169456481934,-3.8067402839660645
0.4389214515686035,-2.636121988296509
1.2252614498138428,-2.7686545848846436
1.0554492473602295,-2.6981163024902344
0.8451945781707764,-2.582001209259033
1.6869206428527832,-2.465115547180176
0.848508358001709,-2.8135294914245605
1.7106958627700806,-1.5157915353775024
1.2639963626861572,-2.713247060775757
0.5277132987976074,-1.7006306648254395
0.9122800827026367,-2.6072983741760254
1.0942234992980957,-2.4282066822052
0.6629228591918945,-2.285270929336548
0.7709517478942871,-2.250770092010498
0.8623638153076172,-3.347593307495117
0.9060120582580566,-3.50215482711792
1.0793344974517822,-2.216095209121704
0.6910569667816162,-3.278731107711792
0.7279908657073975,-2.48429012298584
1.3546276092529297,-2.029958724975586
0.7247648239135742,-2.7294225692749023
0.4504692554473877,-2.549779176712036
0.8699719905853271,-2.1041998863220215
0.7576344013214111,-1.981611728668213
0.2569694519042969,-2.2230188846588135
0.8858177661895752,-2.524057626724243
0.10843372344970703,-3.011234998703003
1.0807290077209473,-2.9854211807250977
0.6016578674316406,-1.3161193132400513
0.8417868614196777,-2.7583935260772705
0.4804518222808838,-2.8070077896118164
0.9381957054138184,-2.2048275470733643
0.3181183338165283,-2.664097785949707
1.534538745880127,-3.2098093032836914
1.234668493270874,-2.2851502895355225
0.37931203842163086,-3.706312656402588
-0.019001007080078125,-3.1859617233276367
-0.9451677799224854,-4.259209632873535
0.16698551177978516,-4.186195373535156
-0.5293726921081543,-5.039887428283691
0.46009325981140137,-2.902639389038086
-0.05568838119506836,-4.308976650238037
-0.8042819499969482,-4.575587749481201
0.1500711441040039,-2.862093448638916
-0.6657371520996094,-3.5570545196533203
-1.2898919582366943,-5.209779739379883
0.0020880699157714844,-3.270388603210449
-0.49671363830566406,-3.902177095413208
0.2798449993133545,-3.475878953933716
0.5945632457733154,-3.3796894550323486
0.4674336910247803,-2.607839822769165
0.06584787368774414,-3.5903635025024414
-0.3367316722869873,-3.524646520614624
0.049697160720825195,-2.996181011199951
-0.7000126838684082,-3.292180061340332
-0.08623647689819336,-4.6925554275512695
0.5235304832458496,-2.2571017742156982
-1.4559786319732666,-4.468977928161621
0.32639265060424805,-3.1167352199554443
0.05013275146484375,-4.340065002441406
-0.9116692543029785,-4.010317802429199
0.5073871612548828,-2.7937824726104736
0.6738789081573486,-2.3899781703948975
0.5442020893096924,-3.960322618484497
